2020-10-14	27317
2020-10-15	27341
2020-10-16	27362
2020-10-17	27371
2020-10-18	27383
2020-10-19	27390
2020-10-20	27399
2020-10-21	27430
2020-10-22	27444
2020-10-23	27466
2020-10-24	27484
2020-10-25	27499
2020-10-26	27520
2020-10-27	27527
2020-10-28	27541
2020-10-29	27554
2020-10-30	27569
2020-10-31	27582
2020-11-01	27590
2020-11-02	27595
2020-11-03	27602
2020-11-04	27610
2020-11-05	27622
2020-11-06	27633
2020-11-07	27645
2020-11-08	27652
2020-11-09	27658
2020-11-10	27668
2020-11-11	27678
2020-11-12	27686
2020-11-13	27698
2020-11-14	27703
2020-11-15	27711
2020-11-16	27725
2020-11-17	27750
2020-11-18	27756
2020-11-19	27777
2020-11-20	27784
